dt,client_id,amount
2007-10-01 00:57:11,456,-645.49
2007-07-03 15:46:43,166,10087.4
2008-05-01 20:40:34,802,-685.2
2007-11-23 01:53:20,257,1058.91
2007-10-11 03:14:00,205,10054.27
2007-06-24 02:29:05,763,94.45
2008-01-19 00:02:00,961,100.35
2007-12-14 08:38:00,551,2041.32
2008-01-19 13:36:45,785,2083.57
2007-12-05 14:29:04,757,134.86
2008-06-19 21:26:30,668,160.77
2008-01-23 05:06:44,559,2074.69
2007-12-07 13:04:37,104,70.37
2007-12-15 01:46:11,479,122.83
2008-04-02 17:26:17,874,133.78
2007-08-30 20:44:44,583,10019.51
2007-08-15 08:25:05,634,134.53
2008-04-01 04:29:06,369,1039.2
2008-03-28 03:53:10,454,10036.44
2007-12-08 03:26:09,650,117.35
2008-06-02 07:16:14,636,1069.25
2007-06-30 20:03:08,989,1061.84
2007-10-07 03:58:45,764,177.89
2007-07-14 22:21:50,388,-641.45
2007-06-09 07:06:13,984,10094.43
2007-10-05 07:21:04,396,1092.43
2007-12-23 02:44:41,419,121.03
2008-02-14 01:58:09,148,2079.21
2007-08-29 20:44:34,208,1099.96
2007-10-01 00:57:11,252,55.22
2008-05-24 16:51:10,223,190.22
2008-03-21 23:45:10,292,141.39
2008-06-23 23:46:18,241,67.8
2007-12-14 21:04:17,755,1062.0
2007-12-25 17:09:27,217,1084.05
2007-10-23 02:58:49,491,10057.58
2008-05-27 01:02:08,505,50.25
2008-04-24 04:59:48,186,10057.24
2008-06-12 14:41:52,771,-644.17
2008-05-01 16:43:44,152,161.19
2007-06-12 03:53:21,389,2048.38
2007-07-30 09:29:11,203,63.47
2008-05-30 06:32:01,151,1036.81
2008-01-21 20:46:25,695,2023.76
2008-05-23 11:15:16,241,112.73
2008-05-09 08:19:49,770,1062.42
2008-02-19 04:25:28,961,1072.27
2008-04-06 22:49:36,348,57.44
2007-05-16 07:20:08,748,48.39
2007-07-17 11:55:51,316,175.94
2008-02-02 14:05:02,366,67.81
2008-03-18 12:11:07,953,-657.59
2007-07-17 05:22:43,198,-620.31
2007-07-03 13:27:22,595,-650.89
2007-05-07 17:46:15,951,2073.48
2008-06-01 18:28:27,363,1084.89
2007-10-14 01:49:00,631,1093.67
2007-10-16 18:45:51,845,165.96
2007-12-30 00:40:33,228,160.42
2007-11-08 22:49:21,421,1049.88
2008-06-18 02:26:36,976,1046.15
2008-01-08 16:34:07,994,1093.43
2008-01-27 03:00:10,594,-661.97
2007-05-06 18:06:16,980,1081.88
2007-11-23 16:22:05,831,1057.8
2007-11-19 04:28:09,707,1094.8
2008-05-13 02:22:21,407,36.13
2007-06-11 07:08:00,150,-638.84
2008-05-26 12:22:26,824,10062.25
2008-06-06 20:08:14,669,1040.96
2007-06-05 09:37:57,971,119.52
2007-11-17 01:57:32,255,2088.27
2008-04-04 11:44:47,569,2081.96
2008-03-03 19:17:41,458,1072.36
2007-11-07 00:25:47,540,2058.39
2008-06-19 10:57:04,144,10095.73
2007-12-27 05:22:12,171,64.84
2008-01-24 12:11:28,843,1075.68
2007-07-28 14:41:53,974,182.84
2008-03-16 02:08:20,925,1068.11
2007-05-11 20:35:58,424,1084.33
2008-03-22 01:15:53,507,68.7
2008-01-15 10:44:09,126,1040.06
2007-10-07 00:56:05,310,2032.88
2007-12-25 21:09:37,922,-612.57
2008-01-15 19:50:44,227,173.75
2008-06-13 12:43:52,194,160.77
2008-01-07 05:22:14,829,106.19
2007-11-19 21:36:37,794,153.5
2007-05-31 08:32:19,584,2103.72
2007-05-18 13:28:18,191,53.15
2007-07-05 09:02:00,119,1079.57
2008-05-06 18:34:56,753,2065.46
2008-06-13 04:01:23,193,195.93
2007-05-15 03:04:49,768,2073.3
2008-06-26 15:10:16,563,94.43
2007-11-08 15:45:20,799,75.13
2008-03-15 12:17:22,917,188.73
2007-12-18 13:03:24,231,118.26
2008-02-01 11:10:42,241,50.58
2007-11-21 01:29:50,740,2051.72
2008-06-11 14:41:43,955,10048.95
2007-05-13 21:40:39,343,-655.2
2007-10-08 23:19:47,108,171.54
2007-10-18 22:49:15,302,163.22
2007-06-12 01:12:33,851,2058.76
2008-03-25 17:57:21,777,1060.36
2007-06-25 07:34:56,295,135.6
2007-05-31 21:42:49,291,78.82
2007-12-09 10:59:30,769,92.28
2007-12-04 01:06:54,765,79.74
2008-04-18 10:35:09,121,1080.03
2007-08-12 03:28:06,349,1038.14
2008-05-31 13:02:21,108,1085.54
2007-08-21 14:53:04,389,2055.62
2008-06-09 18:17:07,778,113.82
2007-11-09 03:10:57,705,117.03
2007-10-11 10:05:55,112,89.83
2007-06-19 09:54:24,115,183.9
2008-01-10 14:02:34,960,176.51
2008-03-10 22:49:37,730,39.97
2007-10-28 03:28:48,104,10048.67
2008-03-16 10:10:02,588,147.47
2007-12-29 20:14:30,133,153.02
2008-02-18 23:53:14,948,186.66
2007-07-18 18:12:52,215,1085.61
2007-08-20 03:50:30,254,1088.1
2007-07-04 17:07:24,820,-641.11
2008-05-29 21:18:31,182,63.57
2008-05-27 05:00:40,540,173.58
2007-11-22 10:11:25,677,1022.11
2007-08-14 09:05:33,176,1057.14
2008-05-24 15:53:11,169,166.97
2007-07-24 16:51:03,321,10036.2
2007-07-10 08:52:45,812,1074.44
2007-10-29 16:26:45,619,-650.38
2008-01-13 02:24:59,330,10073.98
2007-05-18 06:47:54,591,2055.25
2008-01-20 13:30:30,104,30.2
2007-05-01 23:14:02,495,143.27
2008-05-24 13:53:33,596,154.43
2007-12-08 23:58:17,629,1064.99
2007-10-15 13:09:24,747,126.6
2008-01-13 03:11:48,207,1074.95
2007-06-30 08:47:44,296,2054.67
2008-02-17 23:29:54,663,1068.94
2008-01-14 12:37:15,185,10049.6
2008-01-29 15:02:18,962,1057.34
2008-05-27 05:00:40,137,10080.53
2007-05-02 06:22:11,455,10055.52
2008-06-28 23:47:51,350,1067.19
2007-08-20 03:50:30,870,-611.94
2008-06-26 05:43:30,566,187.19
2007-05-01 20:28:44,677,1055.93
2007-07-18 19:32:17,273,2051.06
2008-03-04 17:54:14,848,2056.95
2007-12-30 13:29:15,400,61.18
2008-05-15 15:11:49,362,2043.37
2008-05-26 12:22:26,158,46.71
2007-10-16 18:45:51,435,125.17
2007-12-09 19:40:43,950,153.45
2008-05-09 10:01:21,393,164.0
2007-11-10 07:00:10,602,187.94
2007-12-06 19:41:49,908,1077.2
2007-07-03 16:44:22,114,201.2
2008-06-05 05:31:13,944,148.09
2007-11-06 02:33:15,682,174.48
2007-10-23 10:59:50,884,-665.25
2007-12-21 13:57:45,321,134.04
2008-02-08 12:05:38,609,92.3
2007-05-20 23:14:00,277,2031.49
2007-10-23 08:08:28,237,-637.07
2008-05-31 12:00:45,138,1060.26
2007-06-20 17:24:32,887,-603.2
2008-02-02 14:05:02,782,2043.56
2008-06-23 22:21:06,153,1061.38
2008-06-18 02:26:36,702,2069.71
2008-03-18 11:13:28,376,76.07
2007-12-20 22:49:41,292,122.21
2007-07-16 05:28:49,503,159.65
2007-07-17 08:27:55,531,48.62
2007-10-25 18:38:51,766,10059.02
2008-04-30 13:16:52,506,161.14
2008-02-29 23:20:50,370,1041.8
2007-12-16 22:59:30,864,176.28
2008-01-28 15:12:26,355,105.94
2007-07-03 09:23:24,548,2024.79
2008-01-06 13:16:15,285,61.43
2008-03-30 16:48:24,660,133.33
2008-01-01 20:23:17,635,10038.85
2008-01-27 03:55:06,716,1087.69
2007-05-22 19:16:03,344,-645.4
2008-05-29 21:18:31,785,57.88
2008-04-30 16:52:53,747,-639.31
2008-05-01 11:27:03,882,2085.99
2007-05-30 23:33:54,818,30.75
2008-01-25 09:57:15,957,1050.81
2008-01-24 12:11:28,433,10074.09
2008-01-30 10:29:25,385,1061.26
2008-02-20 03:51:57,371,2063.66
2008-03-30 16:48:24,781,103.41
2007-08-07 01:40:33,839,158.01
2007-06-09 04:30:16,409,153.89
2007-06-20 17:24:32,779,68.66
2007-07-17 11:55:51,428,1065.96
2007-10-25 07:38:04,643,2071.9
2007-08-14 17:38:07,557,1069.8
2007-08-08 03:35:37,709,10052.44
2007-07-06 10:15:26,960,1091.04
2008-05-27 01:02:08,638,124.92
2007-12-21 13:27:11,262,10057.51
2008-01-11 21:00:22,219,170.29
2007-07-12 01:25:41,552,153.37
2007-07-12 01:25:41,739,183.72
2007-08-14 09:05:33,573,55.13
2008-02-16 11:53:05,339,1104.18
2008-03-16 19:14:36,538,1090.76
2008-02-02 07:35:12,367,10032.64
2008-02-17 15:19:37,350,131.47
2007-12-09 10:59:30,956,10083.64
2008-04-09 21:51:10,816,-660.95
2008-06-06 01:24:10,868,156.16
2007-12-25 21:09:37,756,-622.29
2007-07-28 00:00:19,185,131.33
2008-03-30 12:45:07,126,55.86
2008-06-05 14:27:09,691,2060.13
2008-05-23 11:15:16,855,36.88
2008-02-26 06:58:48,371,50.92
2007-12-11 23:50:12,299,2065.29
2007-08-03 01:24:22,898,1049.88
2007-12-16 05:21:45,991,1071.06
2007-11-02 19:28:39,677,146.35
2008-06-10 16:13:51,776,2060.08
2007-06-30 16:22:32,688,135.8
2008-05-09 10:01:21,661,2044.91
2007-10-08 15:59:07,452,176.86
2007-06-27 06:22:04,847,1072.08
2008-02-12 10:28:30,776,10081.87
2007-08-15 08:25:05,855,10057.65
2008-03-11 09:57:00,556,152.12
2008-03-08 12:06:19,922,159.45
2008-02-18 03:49:42,750,179.82
2007-10-14 01:49:00,749,2009.81
2007-11-17 02:06:41,520,2068.99
2008-04-17 11:41:03,601,2054.57
2007-05-06 15:02:50,702,10059.22
2007-12-21 00:06:27,253,1055.62
2007-05-24 12:55:23,111,139.97
2007-06-11 00:02:37,932,-659.04
2007-06-10 17:03:25,449,68.08
2008-03-04 17:54:14,814,119.03
2007-11-24 04:59:52,381,1088.11
2007-05-05 00:14:17,569,69.71
2007-12-24 12:03:24,438,149.34
2008-02-06 03:50:01,510,194.23
2007-08-04 20:10:36,473,-631.74
2008-04-13 05:26:58,821,-606.91
2008-04-27 09:08:43,953,188.62
2007-12-22 16:17:29,867,10055.24
2007-06-25 03:01:23,179,190.15
2008-03-28 08:44:59,341,1095.38
2007-12-04 01:06:54,624,1092.03
2008-01-08 16:34:07,391,28.91
2007-12-14 08:38:00,549,2021.07
2007-12-19 05:49:15,407,1056.44
2007-06-03 20:23:21,281,117.76
2008-04-06 05:34:53,891,10081.25
2007-08-16 09:28:14,446,174.08
2007-07-12 01:25:41,490,10049.88
2007-11-11 01:38:20,419,-665.8
2007-05-13 21:40:39,154,2056.66
2008-04-16 12:31:53,993,162.97
2007-06-04 17:04:04,217,2056.08
2007-08-17 01:11:10,443,10084.16
2008-03-20 05:38:14,320,184.37
2007-10-02 06:03:15,877,43.24
2007-10-31 20:05:16,585,165.92
2008-01-20 13:30:30,171,2027.62
2007-11-25 01:42:43,642,112.79
2008-03-18 23:11:57,461,-650.14
2007-12-04 01:06:54,573,129.35
2007-06-26 00:37:25,611,10025.28
2008-04-13 05:26:58,512,1074.52
2008-06-18 05:31:44,964,1118.27
2007-10-27 02:39:21,444,1086.39
2007-05-01 23:14:02,211,2051.66
2008-01-16 05:11:13,434,1062.89
2007-11-17 11:34:02,959,121.74
2008-01-18 07:40:46,125,147.81
2008-05-05 08:07:35,158,186.0
2008-01-27 04:04:17,263,10024.16
2008-05-09 00:03:40,812,-631.96
2008-01-11 22:27:17,158,10068.71
2007-12-30 00:40:33,873,2043.43
2008-02-16 11:53:05,759,126.01
2007-06-12 03:53:21,113,-638.65
2008-04-21 00:30:53,960,10087.25
2007-12-31 02:58:16,668,-679.53
2007-07-30 07:49:24,549,154.3
2007-06-07 21:06:35,380,55.81
2007-06-25 03:01:23,860,1064.58
2008-02-18 03:49:42,114,182.36
2007-11-19 04:28:09,355,175.83
2007-07-13 08:05:52,796,80.93
2007-07-21 21:40:35,260,1040.63
2007-07-17 12:33:24,129,163.01
2007-11-23 03:51:16,644,-611.79
2008-05-13 02:22:21,182,149.82
2007-05-14 14:58:10,454,2055.06
2007-05-31 21:42:49,128,150.36
2008-03-28 08:44:59,892,10071.6
2008-01-14 06:22:11,775,130.52
2007-05-10 23:13:42,320,161.86
2007-05-14 14:58:10,429,166.09
2007-11-28 06:30:44,404,10058.29
2008-05-21 03:04:08,211,1073.98
2007-07-16 05:12:39,956,10058.11
2007-12-05 19:39:40,289,63.35
2007-12-12 17:31:32,352,2041.93
2007-11-11 12:50:49,223,62.93
2007-05-20 18:30:19,261,10015.83
2008-04-23 15:19:11,676,10036.85
2007-08-06 05:12:05,224,-644.39
2007-06-27 12:52:53,781,172.12
2008-01-27 21:17:35,913,10053.97
2008-04-06 01:54:13,458,1066.57
2008-04-24 02:51:06,786,-647.08
2007-12-14 21:04:17,624,10068.88
2008-04-09 16:35:01,274,2035.38
2008-01-26 20:42:30,103,10066.88
2007-08-13 14:32:51,345,121.93
2007-12-30 00:40:33,487,112.2
2007-06-02 03:46:50,732,1077.75
2008-05-26 12:22:26,616,1064.3
2007-10-28 03:28:48,625,125.41
2008-06-09 19:42:27,653,182.0
2007-06-27 17:43:28,407,155.65
2007-05-24 12:55:23,233,2096.17
2007-10-22 15:20:23,398,10074.46
2007-12-31 06:49:39,877,-680.12
2007-12-15 09:16:23,859,1031.33
2007-10-03 11:59:15,604,159.36
2007-11-09 03:10:57,164,75.41
2007-11-16 22:35:11,684,1088.84
2008-04-10 12:04:24,216,81.8
2008-02-21 23:54:43,880,10062.93
2007-06-10 17:03:25,392,10063.48
2007-05-06 11:10:24,409,143.86
2008-03-15 22:06:34,978,116.44
2007-07-19 00:24:14,253,124.84
2007-10-28 03:28:48,394,1065.81
2007-11-21 01:29:50,113,154.14
2007-12-05 19:39:40,679,89.75
2007-06-18 09:15:56,170,111.06
2007-06-12 15:13:03,405,1071.07
2008-03-18 23:11:57,488,146.72
2007-07-20 05:49:16,800,143.36
2007-08-12 03:28:06,848,1061.52
2008-03-18 18:40:46,938,10059.49
2007-07-06 10:15:26,300,173.81
2007-12-14 08:38:00,110,94.87
2007-05-27 08:24:55,428,191.34
2007-08-24 07:56:59,877,-606.23
2007-08-27 10:22:28,100,149.45
2008-04-03 06:25:20,890,74.99
2007-11-11 01:38:20,160,171.98
2007-06-27 06:22:04,266,75.27
2008-01-11 21:00:22,194,87.52
2007-08-12 03:28:06,599,144.97
2008-02-26 06:58:48,139,69.04
2007-12-24 12:25:28,453,-627.07
2008-03-30 16:48:24,748,1070.33
2007-06-30 13:04:06,351,93.82
2008-01-25 07:33:01,179,1058.78
2008-02-19 07:50:49,644,1032.82
2007-12-31 06:49:39,258,39.5
2008-03-03 19:17:41,958,91.11
2008-03-18 11:13:28,398,140.49
2007-11-07 00:25:47,669,78.14
2007-12-30 13:29:15,419,-635.81
2007-12-27 05:22:12,892,1128.05
2008-06-14 22:03:03,251,1074.13
2007-11-06 00:46:31,999,1022.32
2007-08-20 22:08:17,992,10030.58
2007-06-07 21:06:35,613,10050.0
2007-05-05 10:26:21,707,2016.63
2007-11-30 06:46:27,609,181.77
2008-04-26 16:24:15,374,1094.15
2007-08-14 09:05:33,972,-644.14
2008-02-20 16:40:00,521,1026.31
2007-11-08 22:49:21,181,149.47
2007-10-02 16:19:44,430,152.53
2007-10-08 14:40:27,666,10056.09
2008-01-04 06:32:49,295,1034.95
2007-12-19 16:47:44,986,1082.96
2008-05-15 12:11:08,934,-681.45
2007-11-26 18:43:08,768,1067.16
2008-04-10 10:53:06,435,10093.38
2007-05-01 07:17:29,845,1044.36
2007-08-06 05:12:05,227,137.1
2008-04-04 11:44:47,401,169.0
2008-05-22 21:01:10,456,1099.6
2008-05-17 02:30:25,602,2083.94
2007-10-04 20:48:21,113,2061.65
2008-04-24 08:01:14,318,1061.18
2007-06-06 19:42:31,488,65.43
2007-11-07 19:44:50,150,-648.94
2007-06-12 18:52:38,425,75.3
2007-12-10 22:03:05,656,50.09
2007-07-17 11:55:51,691,-644.14
2007-07-17 08:27:55,859,2050.63
2007-07-30 12:09:48,107,-680.94
2007-12-14 21:04:17,209,10033.27
2008-01-07 05:22:14,252,144.26
2007-06-05 22:15:08,486,10050.0
2008-02-21 06:51:59,879,166.76
2008-06-02 05:48:09,855,97.85
2007-08-01 03:20:11,176,2046.91
2007-11-06 00:46:31,308,1040.72
2007-07-18 22:04:00,693,127.86
2007-11-11 15:12:09,893,-628.62
2008-05-05 08:07:35,689,137.87
2008-03-28 03:53:10,918,178.57
2007-11-29 17:45:11,870,197.78
2008-01-26 08:59:35,544,2057.95
2007-07-21 21:32:38,505,35.5
2007-11-11 01:38:20,738,1096.93
2007-12-24 12:25:28,230,2062.09
2008-06-25 16:13:42,992,-610.21
2008-04-10 21:32:37,353,131.25
2007-10-03 11:59:15,513,1076.66
2008-04-01 04:29:06,471,2080.71
2007-11-30 06:46:27,980,-607.54
2007-06-06 19:42:31,542,10060.13
2007-12-20 14:35:29,719,63.77
2007-07-21 13:22:14,440,133.7
2008-04-10 12:04:24,907,10061.29
2007-06-30 03:59:55,404,157.76
2007-10-07 15:37:47,367,147.65
2007-06-20 12:13:51,298,100.84
2008-01-26 20:42:30,182,143.19
2007-05-16 07:20:08,613,150.48
2007-06-26 00:14:54,486,2069.28
2008-03-26 15:24:41,308,2097.43
2008-03-26 15:24:41,110,101.59
2007-11-20 19:06:04,843,10082.71
2008-04-06 14:13:01,356,1096.27
2008-03-14 18:09:46,313,2043.67
2008-01-09 00:07:15,824,41.53
2008-01-25 09:57:15,878,149.02
2007-10-04 11:09:45,731,1048.6
2008-03-18 23:11:57,537,-641.04
2007-12-22 19:20:20,399,82.14
2007-05-08 13:26:18,271,2051.02
2008-05-09 12:43:29,295,10067.22
2008-05-09 10:01:21,765,-628.07
2007-12-23 14:16:07,942,1070.78
2008-03-18 12:11:07,218,2039.52
2008-03-10 22:49:37,774,-654.59
2007-08-29 11:44:09,623,-661.23
2007-11-27 07:46:09,880,2077.82
2007-11-17 11:34:02,630,2041.75
2008-03-15 22:06:34,135,2061.36
2007-11-30 00:59:12,861,99.49
2007-05-01 08:41:46,125,10084.26
2007-11-28 16:56:30,685,178.37
2007-06-18 09:15:56,867,100.65
2008-06-18 03:26:37,180,131.29
2007-10-25 09:51:21,385,-621.91
2007-10-07 13:02:48,113,1092.2
2007-06-18 03:26:21,834,43.38
2008-04-06 14:13:01,152,10042.1
2007-11-09 07:02:45,250,83.37
2008-04-12 12:34:40,863,10094.46
2007-12-28 17:09:43,681,1037.74
2007-11-02 19:28:39,686,127.43
2007-05-17 07:07:29,954,2051.06
2008-04-18 04:07:04,686,10060.61
2007-08-14 17:38:07,359,-629.13
2008-06-05 14:27:09,110,122.92
2008-02-02 22:31:47,413,117.25
2007-05-01 23:14:02,843,1079.4
2007-11-29 04:41:50,462,10053.01
2007-12-08 18:02:06,355,-645.64
2007-06-01 13:18:05,303,83.28
2008-05-25 22:20:50,880,-620.22
2007-11-01 13:50:47,505,1043.68
2008-02-21 23:54:43,583,103.9
2008-06-25 20:00:39,123,1070.99
2007-10-17 15:20:08,695,-644.86
2007-07-30 07:29:04,807,10059.88
2008-06-09 19:42:27,771,1038.98
2008-01-06 06:36:56,426,1070.14
2008-06-02 05:48:09,410,147.28
2007-12-19 05:49:15,846,1062.5
2007-06-11 14:15:21,499,2065.73
2007-05-01 07:17:29,497,1065.35
2008-04-06 08:59:43,780,1073.22
2007-07-03 13:27:22,562,1083.78
2007-06-03 17:20:48,368,1079.9
2007-07-03 13:27:22,821,1100.18
2008-03-03 17:13:14,355,1020.24
2007-10-23 08:08:28,520,10049.97
2008-03-21 13:26:11,312,1051.67
2008-05-09 00:03:40,677,68.93
2007-10-07 13:02:48,141,-644.09
2008-01-05 21:06:15,620,180.0
2008-05-19 13:45:47,218,1054.88
2007-06-17 09:43:33,613,147.65
2008-05-24 13:53:33,430,166.79
2008-03-21 13:26:11,587,10056.09
2008-03-30 14:35:47,152,18.08
2008-04-30 16:52:53,929,138.79
2008-04-28 17:09:38,496,83.09
2007-12-16 22:59:30,471,1088.27
2007-07-05 09:02:00,486,10043.05
2008-06-11 14:41:43,928,148.9
2007-06-30 08:47:44,579,200.74
2007-10-25 07:38:04,916,1109.69
2008-06-19 21:26:30,516,2027.5
2008-04-23 03:34:19,561,2026.82
2007-05-05 10:26:21,156,129.07
2007-07-31 21:17:07,459,145.12
2007-11-07 19:44:50,732,62.36
2008-03-08 12:06:19,334,1107.69
2007-12-20 12:23:00,429,10091.93
2008-03-26 05:27:10,790,-630.99
2007-11-20 05:52:16,693,80.63
2007-05-31 22:45:27,879,1047.28
2007-12-14 00:46:25,376,2043.55
2008-04-23 03:34:19,276,140.38
2007-11-09 01:25:54,383,2050.65
2008-04-10 01:45:39,100,160.36
2008-04-24 02:51:06,975,1059.77
2008-01-26 12:52:50,770,112.33
2008-06-18 04:10:05,263,-646.85
2008-05-01 11:27:03,311,75.07
2007-07-21 21:32:38,964,92.53
2007-10-22 15:20:23,145,10052.45
2007-10-08 14:40:27,811,174.43
2008-01-10 11:30:51,875,1076.11
2007-07-17 08:27:55,703,10046.77
2008-04-19 17:30:07,784,1044.35
2008-03-01 01:37:55,825,137.43
2007-05-18 06:47:54,470,151.08
2008-06-26 15:10:16,355,1046.88
2007-10-23 10:59:50,512,94.03
2008-04-23 17:31:50,703,124.06
2007-11-29 00:20:44,720,100.63
2008-01-03 20:56:02,683,149.0
2007-06-25 07:34:56,276,-618.82
2008-01-08 05:20:44,459,51.7
2007-08-20 20:54:43,308,71.18
2007-07-28 12:32:25,593,120.3
2007-07-25 03:14:13,628,164.43
2007-10-24 10:39:34,131,89.15
2007-06-25 03:01:23,502,158.78
2008-01-28 15:12:26,528,94.65
2007-10-30 11:44:28,837,1047.9
2007-06-12 15:13:03,261,1066.79
2008-05-02 18:45:00,693,2071.89
2008-05-09 12:43:29,885,10080.25
2007-10-18 22:49:15,555,2057.92
2008-02-12 04:00:47,155,1035.1
2007-06-30 16:22:32,911,162.06
2007-07-19 00:24:14,921,2066.02
2008-02-02 22:31:47,248,2052.65
2008-05-22 21:01:10,680,2062.08
2008-04-17 14:53:42,107,53.18
2007-12-07 13:04:37,688,133.63
2007-12-19 05:49:15,306,1064.03
2007-07-06 19:23:01,740,2057.11
2008-02-15 18:38:25,807,147.85
2007-10-25 18:38:51,218,-667.53
2007-05-13 15:32:57,534,163.81
2008-03-26 14:06:37,576,2084.22
2007-05-15 05:45:35,764,1034.6
2007-10-30 23:15:38,556,2052.79
2008-04-09 16:35:01,722,117.92
2007-07-26 08:24:48,178,148.94
2007-10-30 11:44:28,421,1110.04
2008-04-06 14:13:01,620,1053.36
2007-12-24 12:03:24,788,-623.3
2008-06-10 19:01:19,754,1117.06
2007-10-21 20:05:21,595,139.28
2007-08-28 17:15:58,469,10075.15
2007-07-17 12:04:57,597,126.86
2007-12-21 00:06:27,161,108.5
2008-02-18 23:53:14,733,188.99
2008-03-18 23:11:57,177,116.1
2008-04-04 05:14:29,519,1050.56
2008-05-19 06:04:20,725,-616.72
2008-05-31 12:00:45,934,10066.1
2007-10-23 08:08:28,488,-631.82
2007-11-11 15:12:09,193,134.13
2007-10-16 18:45:51,662,185.72
2008-01-03 20:56:02,948,10080.03
2007-11-11 12:50:49,273,47.91
2007-06-27 17:43:28,871,149.89
2008-01-24 12:11:28,992,10058.07
2008-01-19 00:02:00,673,-641.07
2007-11-01 04:48:07,798,114.6
2007-11-18 20:04:35,971,167.69
2007-06-03 11:35:18,397,109.18
2007-06-01 06:50:39,147,164.55
2008-04-22 18:50:55,354,1075.77
2007-07-23 04:53:05,593,2022.32
2007-05-14 14:58:10,289,-600.85
2008-03-14 06:47:02,716,161.86
2007-10-07 03:58:45,631,1082.58
2007-12-28 08:38:58,996,118.2
2008-01-26 12:52:50,104,157.42
2007-11-24 04:59:52,947,137.27
2007-10-21 20:05:21,354,1084.5
2007-11-26 18:43:08,743,1053.91
2008-02-24 02:59:17,153,23.65
2008-06-18 05:31:44,880,10085.06
2008-04-20 21:45:26,899,146.33
2007-06-18 03:26:21,342,1064.53
2007-11-09 05:18:30,652,1104.84
2007-11-19 15:48:19,188,154.58
2008-04-23 20:00:01,723,1049.19
2008-06-14 22:03:03,106,1060.7
2008-06-11 07:03:12,940,73.45
2007-12-16 05:21:45,873,-657.5
2008-02-02 07:35:12,323,1064.07
2007-06-09 04:30:16,125,10034.6
2008-05-12 08:15:21,639,2078.26
2008-02-29 23:20:50,440,-674.73
2008-04-01 04:29:06,299,1078.57
2008-02-13 07:12:52,149,151.72
2007-12-11 03:05:03,238,67.04
2008-06-23 22:21:06,557,66.02
2008-02-14 00:24:38,278,1071.97
2008-02-12 04:00:47,670,82.35
2007-07-04 17:07:24,484,1066.17
2008-06-23 22:21:06,728,147.93
2007-05-07 04:53:09,664,1022.58
2008-02-26 23:20:58,902,159.12
2007-12-31 02:58:16,445,-654.69
2007-12-14 14:14:13,398,97.82
2007-11-25 01:42:43,985,-636.27
2007-11-19 03:46:51,892,74.82
2007-12-31 02:58:16,419,-598.54
2008-05-26 12:22:26,949,164.39
2008-01-18 07:40:46,761,10064.35
2008-03-16 19:14:36,496,159.07
2008-05-02 18:45:00,566,157.49
2007-07-10 07:57:53,118,132.74
2008-04-16 12:31:53,761,62.95
2007-11-23 03:51:16,185,1051.35
2007-11-07 00:25:47,562,161.77
2007-12-10 17:19:11,326,171.5
2007-07-21 21:40:35,783,-675.66
2008-01-01 20:23:17,263,-672.75
2008-03-23 12:57:07,982,187.4
2007-07-19 02:59:31,190,178.7
2007-11-20 05:52:16,907,1075.15
2008-01-31 03:35:00,882,1065.67
2007-12-14 01:30:56,645,129.99
2008-01-20 14:51:24,107,130.18
2008-05-29 21:18:31,743,85.11
2007-05-15 08:47:51,989,124.65
2008-03-19 10:52:31,702,1027.73
2008-04-27 09:08:43,885,139.63
2007-11-14 06:12:32,412,32.64
2007-05-05 06:35:11,440,1052.31
2007-12-09 00:46:16,327,10082.86
2008-03-19 10:52:31,410,90.27
2007-11-07 00:25:47,827,201.18
2007-12-20 14:35:29,281,1075.33
2008-04-06 22:49:36,906,132.66
2007-11-29 12:43:49,260,176.55
2007-06-22 06:27:54,801,2035.69
2008-03-26 15:24:41,935,-635.54
2007-08-10 08:56:22,612,1063.72
2008-06-17 05:11:35,185,169.79
2008-01-28 02:37:49,828,-620.57
2007-05-01 07:17:29,264,-643.48
2007-11-30 01:24:36,487,-633.3
2007-10-29 16:26:45,663,1058.69
2007-06-02 00:46:37,264,2040.18
2007-05-20 11:20:10,612,181.28
2008-02-13 13:15:39,359,152.59
2008-04-18 04:07:04,712,2038.67
2008-05-02 18:45:00,300,-641.38
2007-07-14 22:21:50,597,1105.19
2007-11-20 05:52:16,453,2057.79
2007-06-18 03:26:21,148,-666.24
2008-05-04 08:10:09,478,1067.29
2007-07-30 07:29:04,785,1041.07
2007-11-30 00:59:12,224,152.11
2007-11-03 14:50:49,895,73.62
2007-07-17 12:33:24,817,138.04
2008-03-25 02:07:43,943,1059.29
2007-12-29 20:14:30,434,183.66
2007-10-24 01:08:58,737,10048.51
2007-11-09 05:18:30,151,126.25
2007-11-29 12:43:49,691,1055.8
2007-11-13 05:27:58,112,1040.19
2007-07-14 05:21:00,664,193.95
2008-01-03 20:56:02,268,144.11
2008-06-25 16:49:45,939,1093.29
2008-02-26 05:40:20,947,10092.09
2008-01-27 13:17:10,814,1079.37
2007-07-06 20:47:24,678,10040.99
2007-08-27 01:31:03,769,1089.85
2007-10-24 10:39:34,876,120.03
2007-12-22 19:20:20,108,1044.29
2007-08-15 08:25:05,565,2019.5
2008-06-05 12:57:22,955,2079.13
2008-06-19 10:57:04,770,182.9
2007-12-17 02:59:23,870,-636.65
2008-04-10 05:41:12,220,124.72
2007-10-15 09:23:54,598,10088.93
